다음 DATE
주 DATE
전주 LOCATION
비 O
오려나 O

이번 DATE
주 DATE
서울 LOCATION
눈 O
오니 O

이번 DATE
주 DATE
대구 LOCATION
날씨 O
비 O
오는지 O
알려줘 O

부산 LOCATION
이번 DATE
주 DATE
날씨 O
맑은지 O
알려줄래 O

광주 LOCATION
이번 DATE
주 DATE
눈 O
오려나 O

울산 LOCATION
이번 DATE
주 DATE
비 O
오니 O

이번 DATE
주 DATE
인천 LOCATION
날씨 O
눈 O
오니 O

이번 DATE
주 DATE
전주 LOCATION
비 O
오는지 O
알려줄래 O

이번 DATE
주 DATE
강릉 LOCATION
맑아 O

이번 DATE
주 DATE
속초 LOCATION
날씨 O
맑니 O

이번 DATE
주 DATE
과천 LOCATION
눈 O
오니 O

이번 DATE
주 DATE
군산 LOCATION
비 O
오니 O

다음 DATE
주 DATE
전주 LOCATION
날씨 O
알려줘 O

이번 DATE
주 DATE
서울 LOCATION
날씨 O
알려줘 O

이번 DATE
주 DATE
대구 LOCATION
날씨 O
알려줘 O

이번 DATE
주 DATE
부산 LOCATION
날씨 O
알려줘 O

이번 DATE
주 DATE
광주 LOCATION
날씨 O
알려줘 O

이번 DATE
주 DATE
울산 LOCATION
날씨 O
알려줘 O

이번 DATE
주 DATE
인천 LOCATION
날씨 O
알려줘 O

이번 DATE
주 DATE
전주 LOCATION
날씨 O
알려줘 O

이번 DATE
주 DATE
강릉 LOCATION
날씨 O
알려줘 O

이번 DATE
주 DATE
속초 LOCATION
날씨 O
알려줘 O

이번 DATE
주 DATE
과천 LOCATION
날씨 O
알려줘 O

이번 DATE
주 DATE
군산 LOCATION
날씨 O
알려줘 O

이번 DATE
주 DATE
금암동 LOCATION
날씨 O
알려줘 O

이번 DATE
주 DATE
창포길 LOCATION
날씨 O
알려줘 O

이번 DATE
주 DATE
부산 LOCATION
날씨 O
알려줘 O

이번 DATE
주 DATE
구리 LOCATION
날씨 O
알려줘 O

이번 DATE
주 DATE
오산 LOCATION
날씨 O
알려줘 O

이번 DATE
주 DATE
인제 LOCATION
날씨 O
알려줘 O

이번 DATE
주 DATE
대전 LOCATION
날씨 O
알려줘 O

이번 DATE
주 DATE
세종 LOCATION
날씨 O
알려줘 O

이번 DATE
주 DATE
덕진구 LOCATION
날씨 O
알려줘 O

오늘 DATE
부산 LOCATION
날씨 O
알려줄래 O

내일모레 DATE
금천구 LOCATION
날씨 O
알려줄래 O

금천구 LOCATION
날씨 O
알려줘 O

반월동 LOCATION
날씨 O
알려줄래 O

날씨 O
알려줘 O

날씨 O
뭐야 O

날씨 O
알려줄래 O

